"HDR","FEC","8.3","Vocus PAC Management","8.02.5862","","0",""
"F3XN","C00053553","National Rifle Association of America Political Victory Fund","","11250 Waples Mill Road","","Fairfax","VA","22030","M10","","","","20200901","20200930","X","Owens","G","","Robert","","20201020","13039666.31","1368954.53","14408620.84","5892984.94","8515635.90","0.00","0.00","464803.58","904150.87","1368954.45","0.00","0.00","1368954.45","0.00","0.00","0.00","0.00","0.00","0.08","0.00","0.00","0.00","1368954.53","1368954.53","0.00","0.00","19249.70","19249.70","0.00","3375900.00","2242030.64","0.00","0.00","0.00","1250.00","0.00","0.00","1250.00","254554.60","0.00","0.00","0.00","0.00","5892984.94","5892984.94","1368954.45","1250.00","1367704.45","19249.70","0.00","19249.70","11205259.31","2020","9448806.87","20654066.18","12138430.28","8515635.90","1959782.56","7484444.14","9444226.70","0.00","0.00","9444226.70","0.00","0.00","0.00","0.00","4450.00","130.17","0.00","0.00","0.00","9448806.87","9448806.87","0.00","0.00","96479.11","96479.11","0.00","8260100.00","3424197.08","0.00","0.00","0.00","1430.00","0.00","0.00","1430.00","356224.09","0.00","0.00","0.00","0.00","12138430.28","12138430.28","9444226.70","1430.00","9442796.70","96479.11","0.00","96479.11"
"SA11ai","C00053553","83043675","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200908","40.00","911.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043676","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200904","11.00","706.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043677","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200901","5.00","523.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043678","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200917","40.00","1116.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043679","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200921","20.00","1201.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043680","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200901","20.00","543.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043681","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200924","20.00","1301.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043682","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200908","1.00","912.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043683","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200901","25.00","568.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043684","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200902","20.00","655.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043685","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200908","35.00","947.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043686","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200929","40.00","1466.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043687","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200928","100.00","1401.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043688","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200921","30.00","1231.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043689","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200917","40.00","1156.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043690","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200902","20.00","675.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043691","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200916","1.00","1076.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043692","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200901","15.00","583.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043693","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200909","20.00","967.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043694","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200901","20.00","603.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043695","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200930","20.00","1486.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043696","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200917","25.00","1181.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043697","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200901","30.00","633.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043698","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200915","25.00","1075.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043699","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200914","20.00","992.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043700","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200902","20.00","695.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043701","","","IND","","ANONYMOUS","ANONYMOUS","","","","N/A","","N/A","VA","99999","","","20200914","1.00","993.00","","","INFO REQUESTED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043720","","","IND","","COTTEN","CHARLES","","MR","","2608 WALLACE BRANCH RD","","PLANT CITY","FL","335655573","","","20200910","65.00","265.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043731","","","IND","","STUBER","J R","","","","5686 N MERIDIAN RD","","PERU","IN","469708235","","","20200914","39.00","206.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043732","","","IND","","PRESCOTT","ROBERT","","MR","","28409 SMITH RD","","OPP","AL","364675680","","","20200921","65.00","230.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043749","","","IND","","ANDREWS","TIM L","","MR","","7257 N FARM ROAD 79","","WALNUT GROVE","MO","657708224","","","20200914","26.00","213.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043750","","","IND","","ESLICK","JOHN R","","MR","","5697 S 190TH RD","","PLEASANT HOPE","MO","657258130","","","20200908","50.00","201.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043761","","","IND","","HITNER","JOHN M","","MR","","584 W MILBRAE DR","","ORO VALLEY","AZ","857551760","","","20200908","30.00","270.00","","US NAVY","ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043789","","","IND","","GOLIGOWSKI","STEVEN","","LTC","","PO BOX 61151","","SAN ANGELO","TX","769061151","","","20200914","1000.00","2000.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043799","","","IND","","GUARISCO","PHILIP L","L","MR","","3445 TOPEKA ST","","CORPUS CHRISTI","TX","784111713","","","20200908","100.00","450.00","","SEA-CON SERVICES INC","ACCOUNTANT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043806","","","IND","","LEMERT","ROBERT","","MR","","5154 MERRILL AVE","","RIVERSIDE","CA","925041606","","","20200908","50.00","205.00","","","RESEARCH TECHNICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043811","","","IND","","BLYTHE","RICHARD L","","MR","","8207 LAKE VALLEY CT","","ROWLETT","TX","750894573","","","20200921","52.00","288.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043815","","","IND","","DAUER","LEO H","","MR","","401 HILL RD N APT 112","","PICKERINGTON","OH","431471485","","","20200910","26.00","376.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043830","","","IND","","MATTESON","ROYCE E","","MR","","9998 MOSHER RD","","SOUTH DAYTON","NY","141389752","","","20200925","70.00","216.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043832","","","IND","","TANNER","GARY R","","MR","","43442 TANNER RD","","GONZALES","LA","707377942","","","20200909","35.00","373.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043833","","","IND","","TANNER","GARY R","","MR","","43442 TANNER RD","","GONZALES","LA","707377942","","","20200928","34.00","407.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043845","","","IND","","JANNEY","ARNOLD","","MR","","1249 COUNTY ROAD 284","","FIVE POINTS","AL","368552895","","","20200910","39.00","207.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043848","","","IND","","MILMINE","MICHAEL G","","MR","","13849 N 30TH ST","","PHOENIX","AZ","850325669","","","20200908","105.00","205.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043865","","","IND","","STEWART","PATRICK D","","MR","","PO BOX 369","","LEESVILLE","LA","714960369","","","20200928","100.00","250.00","","SELF EMPLOYED","MERCHANT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043867","","","IND","","BREWER","GARY L","","MR","","11909 OAKWOOD DR","","AUSTIN","TX","787532231","","","20200928","1000.00","1000.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043872","","","IND","","KANE","ROBERT F","","MR","","54 ATTERBURY DR","","SMITHTOWN","NY","117872702","","","20200902","1000.00","1000.00","","SUPERIOR AC","MECHANIC","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043875","","","IND","","WALLIS","BERT","","","","2540 PRAIRIE RD","","MONTICELLO","AR","716558659","","","20200916","26.00","289.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043889","","","IND","","MCDONALD","A H","","MR","","PO BOX 6672","","SHERWOOD","AR","721246672","","","20200911","200.00","249.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043897","","","IND","","ASTON","EDWARD","","DR","","31291 PASEO CRUCERO","","SAN JUAN CAPISTRANO","CA","926755399","","","20200918","500.00","1000.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043907","","","IND","","MORASKI","ROBERT L","L","LTCOL","","1565 LONG CREEK RD","","GREENEVILLE","TN","377438259","","","20200910","65.00","425.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043908","","","IND","","HAYES","DEREK M","","MR","","6468 SHABBONA RD","","SHABBONA","IL","605504030","","","20200904","50.00","260.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043909","","","IND","","HALL","RONALD","","DR","","3610 PRUETTS CHAPEL RD","","PARAGOULD","AR","724506148","","","20200918","100.00","296.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043915","","","IND","","MCSPADDEN","LARRY","","MR","","PO BOX 343","","MOUNTAIN VIEW","AR","725600343","","","20200914","100.00","250.00","","MCSPADDEN MUSICAL INST. INC.","VP","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043922","","","IND","","SMOAK","MALCOLM","","MR","","313 GRIST MILL DR","","BENTON","LA","710064022","","","20200921","130.00","281.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043928","","","IND","","KRETZMEIER","PAUL H","","MR","","546 W ZIPP RD","","NEW BRAUNFELS","TX","781309047","","","20200908","500.00","500.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043933","","","IND","","LOVELL","MICHAEL E","","MR","","3300 EDINBURGH DR","","FORT SMITH","AR","729089218","","","20200908","100.00","700.00","","HARVEY-PRESTON ELECTRIC COMPAN","JOURNEYMAN ELECTRICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043939","","","IND","","SCHULTZ","HARTMUT P","","MR","","PO BOX 777","","NEW MILFORD","CT","067760777","","","20200921","100.00","530.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043941","","","IND","","GIBBS","CARL W","","MR","","840 3RD AVE E","","JEROME","ID","833382456","","","20200922","65.00","565.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043943","","","IND","","FREDRICK","GEORGE T","","MR","","23010 CUERVO DR","","VALENCIA","CA","913542218","","","20200914","97.50","625.50","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043946","","","IND","","WATSON","BEN","","MR","","PO BOX 780","","SAINT JOSEPH","LA","713660780","","","20200928","65.00","217.00","","CROSS KEYS BANK","COMMUNITY BANKER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043952","","","IND","","CROWLEY","DAVID","","MR","","914 ELIZABETH ST","","LIBERTY","MO","640682021","","","20200914","26.00","251.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043953","","","IND","","CROWLEY","DAVID","","MR","","914 ELIZABETH ST","","LIBERTY","MO","640682021","","","20200929","20.00","271.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83043982","","","IND","","POWELL","BILL R","","MR","","N7165 540TH ST","","MENOMONIE","WI","547515688","","","20200916","50.00","205.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044008","","","IND","","TIMMONS","GARY","","MR","","30910 BEST LN","","LEWES","DE","199583658","","","20200914","100.00","300.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044011","","","IND","","FRIELDS","JAMES M","","MR","","430 OLD CORYDON RD","","HENDERSON","KY","424204645","","","20200923","25.00","218.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044012","","","IND","","STOCKWELL","DAVID M","","MR","","41 SUMMIT CIR","","LAKEVILLE","PA","184383008","","","20200915","65.00","491.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044013","","","IND","","STOCKWELL","DAVID M","","MR","","41 SUMMIT CIR","","LAKEVILLE","PA","184383008","","","20200911","100.00","426.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044029","","","IND","","STRATTON","GREGORY","","MR","","705 PINE VALLEY RD","","HOOSICK FALLS","NY","120903824","","","20200921","65.00","215.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044034","","","IND","","UTTER","BILL","","MR","","PO BOX 708","","WILBUR","OR","974940708","","","20200917","500.00","1000.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044040","","","IND","","TAYLOR","JAMES T","","MR","","282 CHAPMAN ST","","BROWNSVILLE","TN","380121651","","","20200930","50.00","205.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044051","","","IND","","STRAFFORD","STEPHEN","","MR","","1207 E 925 N","","WHEATFIELD","IN","463928460","","","20200914","130.00","205.00","","DURATECH INDUSTRIES","SALES MANAGER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044053","","","IND","","BERRY","C R","R","MR","JR","54 BROOKSHIRE GRN","","BLOOMINGTON","IL","617046277","","","20200901","250.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044059","","","IND","","HACKBARTH","WARREN A","","MR","","882 HAGADORN RD","","MASON","MI","488549310","","","20200914","50.00","250.00","","G.M. MOTORS CORP","AUTO ASSEMBLER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044071","","","IND","","PERRY","GERALD","","MR","","49 SLEEPY HOLLOW LN","","ORINDA","CA","945631320","","","20200928","100.00","300.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044111","","","IND","","WINKELMAN","TROY J","","MR","","186 BLISS ST","","WESTFIELD","NY","147879666","","","20200917","70.00","260.00","","SELF","SELF EMPLOYED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044112","","","IND","","WINKELMAN","TROY J","","MR","","186 BLISS ST","","WESTFIELD","NY","147879666","","","20200918","39.00","299.00","","SELF","SELF EMPLOYED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044114","","","IND","","MOSELY","RICHARD","","MR","","11 STERLING CT","","SUGAR LAND","TX","774792933","","","20200904","105.00","205.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044120","","","IND","","COFFIN","WILLIAM H","","MR","III","N96W15418 COUNTY LINE RD","","GERMANTOWN","WI","530225245","","","20200921","52.00","572.00","","AMERICAN STATE EQUIPTMENT CO","MECHANIC","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044134","","","IND","","OGATA","M","","MR","","2365 PALOLO AVE","","HONOLULU","HI","968163144","","","20200914","35.00","324.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044171","","","IND","","RINGLE","MILTON","","MR","","25 CARSON RD","","DELHI","LA","712326627","","","20200908","125.00","225.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044189","","","IND","","JONES","DOUGLAS","","MR","","4909 N CENTAURS CT","","ANNANDALE","VA","220034203","","","20200914","52.00","532.00","","SAIL","FINANCIAL ANALYST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044205","","","IND","","ROYER","RAYMOND E","","MR","","PO BOX 1079","","DEERFIELD BEACH","FL","334431079","","","20200921","50.00","450.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044224","","","IND","","JOHNSON","TED C","","MR","","1509 AUTUMN DR","","FINDLAY","OH","458400900","","","20200914","200.00","525.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044233","","","IND","","SMITH","FREDERICK","","DR","","10706 BEAVER DAM RD 5TH FL","","COCKEYSVILLE","MD","210302207","","","20200908","250.00","250.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044237","","","IND","","MIKESKA","JAMES L","","MR","","16211 DOWNEY AVE UNIT 66","","PARAMOUNT","CA","907235579","","","20200917","26.00","317.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044247","","","IND","","HOWARD","PAUL K","","MR","","PO BOX 1222","","PANHANDLE","TX","790681222","","","20200909","40.00","205.00","","B&W PANTEX","SECURITY SPECIALIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044259","","","IND","","NORRIS","RICHARD","","MR","","2318 WHITNEY DR","","MONROE","LA","712012955","","","20200925","100.00","400.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044269","","","IND","","MAHER","GEORGE","","MR","","7298 VT ROUTE 9","","WOODFORD","VT","052019447","","","20200911","100.00","300.00","","SELF","DRIVER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044270","","","IND","","EMMERICH","LYLE K","","MR","","345 PAINT FORK RD","","BARNARDSVILLE","NC","287099776","","","20200914","28.00","329.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044271","","","IND","","STERNE","RICHARD G","","MR","JR","5301 E HYATT RD","","IJAMSVILLE","MD","217549501","","","20200914","100.00","460.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044274","","","IND","","WHITEHEAD","ROBERT M","","MR","II","223 LEGACY DR","","BRANDON","MS","390424418","","","20200915","65.00","215.00","","'R W DISTRIBUTORS, INC.'","COMPTROLLER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044276","","","IND","","OSTE","MATT","","MR","","1447 PIPER CT","","CONCORD","NC","280259121","","","20200916","97.50","655.50","","AGV PRODUCTS","CSM","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044280","","","IND","","BURBANK","FRED","","MR","","24040 CAMINO DEL AVION STE A","","DANA POINT","CA","926294083","","","20200921","500.00","500.00","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044300","","","IND","","NICHOLAS","STEVE","","MR","","2319 QUINCE AVE","","PRESCOTT","IA","508598104","","","20200915","250.00","500.00","","SELF-EMPLOYED","FARMER/BANKER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044313","","","IND","","NEEDS","CARL","","MR","","3321 GERYVILLE PIKE","","GREEN LANE","PA","180542113","","","20200921","130.00","385.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044317","","","IND","","HILL","THOMAS J","","MR","","19310 N 62ND AVE","","GLENDALE","AZ","853087665","","","20200923","500.00","750.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044318","","","IND","","COXON","KENNETH","","MR","","PO BOX 46","","PISMO BEACH","CA","934480046","","","20200910","100.00","300.00","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","83044321","","","IND","","FERGUSON","JAMES A","","MR","","819 BOSTON RD","","ONTARIO","NY","145199372","","","20200914","97.50","321.50","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
