"HDR","FEC","6.4","Vocus PAC Management","8.00.2398","FEC-710970","1",""
"F3XA","C00053553","National Rifle Association of America Political Victory Fund","","11250 Waples Mill Road","","Fairfax","VA","22030","MYE","","","","20101123","20101231","X","Adkins","Mary Rose","","","","20110218","4792576.97","77223.80","4869800.77","1740285.05","3129515.72","0.00","147823.76","16539.45","60569.32","77108.77","0.00","0.00","77108.77","0.00","0.00","0.00","0.00","0.00","115.03","0.00","0.00","0.00","77223.80","77223.80","0.00","0.00","18310.98","18310.98","0.00","88850.00","1078560.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","554564.04","0.00","0.00","0.00","0.00","1740285.05","1740285.05","77108.77","0.00","77108.77","18310.98","0.00","18310.98","8398686.32","2010","6405720.39","14804406.71","11674890.99","3129515.72","469792.37","5912164.00","6381956.37","0.00","0.00","6381956.37","0.00","0.00","0.00","1265.85","1100.00","21398.17","0.00","0.00","0.00","6405720.39","6405720.39","0.00","0.00","313635.75","313635.75","0.00","1052100.00","6676928.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3632226.88","0.00","0.00","0.00","0.00","11674890.99","11674890.99","6381956.37","0.00","6381956.37","313635.75","1265.85","312369.90"
"SA11ai","C00053553","38434573","","","IND","","KOHLER","JAMES R","","MR","","215 E HOGAN DR","","COPPERAS COVE","TX","765221845","","","20101206","44.00","318.00","15","","BELL COUNTY SHERIFF'S OFFICE","CORRECTION OFFICER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434586","","","IND","","PASENELLI","ROBERT J","","MR","","33 ROCKWOOD CT","","MILFORD","CT","064611836","","","20101217","25.00","259.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434589","","","IND","","GNADT","FREDRIC C","","MR","","4150 CRESTFIELD AVE","","HOLIDAY","FL","346911601","","","20101227","21.00","288.00","15","","PASCO COUNTY SHERIFFS OFFICE","CORRECTIONS OFFICER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434590","","","IND","","VOEGELE","VERN","","","","PO BOX 1890","","BOZEMAN","MT","597711890","","","20101210","50.00","250.00","15","","FIRST INTERSTATE BANK","BANKER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434594","","","IND","","FOX","ROBERT E","","MR","","445 MYERS AVE","","HARRISONBURG","VA","228014211","","","20101227","150.00","300.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434607","","","IND","","FLETCHER","CHARLES W","W","MR","","1231 WOODLAND DR","","NEW JOHNSONVILLE","TN","371349791","","","20101227","21.00","281.00","15","","TENN VALLEY AUTHORITY","ASST UNIT OPERATOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434608","","","IND","","OSTRANDER","JOHN H","","MR","","33259 ORIOLE LN","","MUSCODA","WI","535735548","","","20101221","21.00","216.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434614","","","IND","","MARTIN","THEODORE","","MR","","6102 E SAN BERNARDINO","","TUCSON","AZ","857153010","","","20101228","80.00","255.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434616","","","IND","","MEALHOUSE","GREG","","MR","","13663 MANNING TRL N","","STILLWATER","MN","550828425","","","20101214","21.00","245.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434622","","","IND","","LOCKWOOD","MARK L","","MR","","11603 WENSLEDALE CIR","","SAN ANTONIO","TX","782513108","","","20101210","30.00","270.00","15","","US AIR FORCE","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434624","","","IND","","CROCKER","HAROLD L","","","","1813 S 5TH ST","","TEMPLE","TX","765047438","","","20101207","32.00","201.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434643","","","IND","","COOPER","DONALD W","","MR","","412 MOUNTAIN VIEW AVE","","PETALUMA","CA","949525506","","","20101231","20.00","260.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434667","","","IND","","FOURMAN","L","","","","6167 OTTERBEIN ITHACA RD","","ARCANUM","OH","453049407","","","20101210","21.00","249.00","15","","LARRY E. FOURMAR","FARMER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434668","","","IND","","STANLEY","RALPH","","MR","","PO BOX 929","","ALTO","TX","759250929","","","20101206","25.00","299.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434670","","","IND","","OLSON","TED","","MR","","372 WEST ST STE 200","","KEENE","NH","034312412","","","20101227","32.00","364.00","15","","SELF EMPLOYED","INVESTOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434674","","","IND","","HUGHES","THOMAS E","","MR","JR","291 WASHINGTON ST","","LOWELL","IN","463561749","","","20101220","10.00","218.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434676","","","IND","","PROPST","MICHAEL B","","MR","","28 LAUREL WOOD RD","","NEWPORT NEWS","VA","236026111","","","20101221","300.00","400.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434680","","","IND","","EDDY","ROGER L","","MR","JR","4040 BLOOD RD","","COWLESVILLE","NY","140379633","","","20101210","32.00","378.65","15","","ROSWELL PARK CANCER INSTITUTE","RESEARCH SCIENTIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434684","","","IND","","MARI","WILLIAM","","MR","","11953 COUNTY ROAD 8","","WIGGINS","CO","806548009","","","20101220","21.00","229.00","15","","USDA / FSIS","CONSUMER SAFETY INSPECTOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434691","","","IND","","ADAMOWICZ","MICHAEL A","","MR","","223 W WASHINGTON BLVD","","LOMBARD","IL","601482546","","","20101214","25.00","317.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434703","","","IND","","HAMRICK","BRIAN","","MR","","9 PARK AVE","","EASTCHESTER","NY","107091804","","","20101216","32.00","229.00","15","","WUSTHOF TRIDENT OF AMERICA","RETURNS MANAGER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434726","","","IND","","HUUS","KENNETH","","MR","","PO BOX 4291","","WILLISTON","ND","588024291","","","20101217","32.00","287.00","15","","SELF EMPLOYED","MOBIL HOME REPAIR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434741","","","IND","","MCCANN","MICHAEL A","","MR","","2324 SIERRA RD","","ROCK SPRINGS","WY","829014866","","","20101207","32.00","484.00","15","","WYOMING DEPT OF EMPLOYEMENT","INSPECTOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434756","","","IND","","CARLSON","RAY","","MR","","111 E 7TH ST","","HANFORD","CA","932304641","","","20101231","21.00","442.00","15","","GRISWOLD, LASALLE","ATTORNEY","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434774","","","IND","","MIKESELL","MERLE G","","MR","","2201 N 57TH AVE","","HOLLYWOOD","FL","330213818","","","20101231","28.00","212.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434783","","","IND","","TREMBLAY","LEO","","MR","","2583 CENTRE ST","","BOSTON","MA","021326221","","","20101129","23.00","250.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434788","","","IND","","LONGMOOR","RON","","MR","","713 S POMEROY","","MESA","AZ","852102537","","","20101227","50.00","600.00","15","","MOTOROLA COMPUTER GROUP","EMC TEST ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434789","","","IND","","LONGMOOR","RON","","MR","","713 S POMEROY","","MESA","AZ","852102537","","","20101201","50.00","550.00","15","","MOTOROLA COMPUTER GROUP","EMC TEST ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434791","","","IND","","DELANEY","EDWARD","","MR","","2460 BALCOM RD","","READING","MI","492749200","","","20101213","60.00","210.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434819","","","IND","","HAMMOND","GEORGE P","","MR","","15624 BECKER RD","","JOHNSTON CITY","IL","629512813","","","20101231","20.00","359.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434825","","","IND","","FILMER","DAVE","","MR","","405 S CENTER ST","","LAKE CITY","IA","514492007","","","20101207","60.00","530.00","15","","SELF","AUTO REPAIR SHOP OWNER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434829","","","IND","","PISHNY","S","","","","8019 E FRITO DR","","MESA","AZ","852085908","","","20101206","25.00","320.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434845","","","IND","","HILL","HERBERT R","","MR","","225 S UNION RD","","ELMA","WA","985419432","","","20101213","20.00","360.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434846","","","IND","","CLARNO","BOB","","MR","","829 NORUMBEGA DR","","MONROVIA","CA","910161818","","","20101210","21.00","219.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434859","","","IND","","LAMB","ERNEST E","E","MR","","4163 29TH ST","","DETROIT","MI","482102601","","","20101228","21.00","321.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434864","","","IND","","POTTER","JOHN W","","MR","","520 N ALHAMBRA AVE APT 2","","MONTEREY PARK","CA","917551367","","","20101228","25.00","274.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434872","","","IND","","WARFIELD","ROBERT","","MR","","4535 N DOUGLAS HWY","","JUNEAU","AK","998019464","","","20101227","32.00","507.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434875","","","IND","","PHINNEY","BERTRAM C","","MR","","272 COUNTY ROAD 3342","","KEMPNER","TX","765395861","","","20101220","100.00","350.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434877","","","IND","","COE","JOHN S","","MR","","10770 JAMACHA BLVD SPC 73","","SPRING VALLEY","CA","919788073","","","20101231","100.00","400.00","15","","US NAVY","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434882","","","IND","","CHAPMAN","TOM H","","MR","","1615 RAMBLING STONE DR","","RICHMOND","TX","774066682","","","20101220","50.00","566.00","15","","","RETIRED - PHYSICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434883","","","IND","","PRIVETT","ROYCE","","MR","","9546 HINTON DR","","SANTEE","CA","920712761","","","20101227","50.00","300.00","15","","OCEAN TECHNOLOGY INC","PROGRAM ANALYST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434898","","","IND","","ZELLEY","FRANK G","","MR","","2022 LAKE RD","","WAYZATA","MN","553919754","","","20101213","20.00","249.00","15","","RYAN COMPANIES","CONSTRUCITON MANAGER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434900","","","IND","","SOPER","WILLIAM","","MR","","1042 LAIRD ST","","MARSHFIELD","WI","544491228","","","20101208","20.00","280.00","15","","MARSHFIELD CLINIC","SR. PROGRAMMER / ANALYST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434903","","","IND","","FAHEY","WALTER E","","MR","","6380 W GREENBRIAR DR","","GLENDALE","AZ","853083610","","","20101206","100.00","450.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434912","","","IND","","CLARK","EARL H","","MR","","PO BOX 1221","","RATON","NM","877401221","","","20101216","44.00","528.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434916","","","IND","","SCHOENSTADT","ARTHUR L","","MR","","22402 MONTERA PL","","SALINAS","CA","939081028","","","20101216","50.00","275.00","15","","US NAVY","TEACHER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434927","","","IND","","KERRIGAN","ROBERT","","MR","","851 THORNHILL DR","","DALY CITY","CA","940153649","","","20101228","60.00","300.00","15","","SAN FRANCISCO","MUNICIPAL EMPLOYEE","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434935","","","IND","","DONAHOE","M","","MR","","3580 COUNTY ROAD 15","","SOUTH POINT","OH","456807595","","","20101227","30.00","264.00","15","","HUNTINGTON PIPING","CARPENTER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434936","","","IND","","NEVITT","ELLIS","","MR","","6745 COLTON BLVD","","OAKLAND","CA","946112348","","","20101214","50.00","400.00","15","","GRANNY GOOSE FOODS","MAINTENANCE MECHANIC","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434938","","","IND","","BODMER","JOHN A","","MR","","12736 SOMERDOWNS CT","","DRAPER","UT","840208501","","","20101207","25.00","275.00","15","","WESTERN AIRLINES","PILOT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434950","","","IND","","ALLEN","RONALD E","","DR","","5412 HOME CT","","CARMICHAEL","CA","956085004","","","20101227","32.00","232.00","15","","VETERANS ADMINISTRATION","CLINICAL PSYCHOLOGIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434954","","","IND","","PHILO","GERALD E","","MR","","2518 E 3800 N","","TWIN FALLS","ID","833010129","","","20101227","50.00","250.00","15","","SACRAMENTO COUNTY","PEACE OFFICER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434961","","","IND","","LANGLOIS","GERRY O","","","","PO BOX 4386","","PALM DESERT","CA","922614386","","","20101214","100.00","625.00","15","","G.O. LANGLOIS CONSTRUCTION INC","GENERAL CONTRACTOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434986","","","IND","","GREEN","PARKER E","","MR","","4459 N VERDE VISTA DR","","PRESCOTT VALLEY","AZ","863145582","","","20101206","50.00","293.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38434991","","","IND","","HIX","STEPHEN M","","MR","JR","18330 WARDS FERRY RD SPC 85","","SONORA","CA","953708602","","","20101230","21.00","210.00","15","","ASPLUNDH TREE EXPERT CO","LINE CLEARANCE TREE TRIMMER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435000","","","IND","","MORMAN","WILLIAM B","","MR","","111 HILLENDALE AVE","","NAZARETH","PA","180649163","","","20101217","21.00","343.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435004","","","IND","","BRUECKMANN","J C","","MR","","4510 CHURCH RD","","HAMPSTEAD","MD","210742738","","","20101210","50.00","352.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435009","","","IND","","BUFFO","ROGER J","","MR","","7355 TRICA AVE NE","","BREMERTON","WA","983114063","","","20101213","20.00","294.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435013","","","IND","","MARSHALL","J B","","MR","","12025 BENGE DR","","AMARILLO","TX","791082849","","","20101206","20.00","250.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435018","","","IND","","JORDAN","GARY D","D","MR","","72 EHMER RD","","RAYMOND","WA","985779302","","","20101213","32.00","288.00","15","","RETIRED","RETIERD","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435021","","","IND","","RUEGG","CHARLES N","","MR","","15985 SE BLUFF RD","","SANDY","OR","970556525","","","20101214","32.00","286.00","15","","OREGON IRON WORKS","IRON WORK","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435022","","","IND","","CRISP","ALAN","","MR","","1306 NW SLUMAN RD","","VANCOUVER","WA","986657139","","","20101215","25.00","329.00","15","","NABISCO BRANDS INC","WAREHOUSEMAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435028","","","IND","","BALLARD","DAVID L","","MR","","817 HAYNES RD","","VICTORIA","TX","779044105","","","20101223","21.00","283.00","15","","FORMOSA PLASTICS","QUALITY CONTROL SUPERVISOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435032","","","IND","","SHIPPELL","RAYMOND J","J","MR","JR","2417 RIVERSIDE DR","","WEST RICHLAND","WA","993535248","","","20101129","39.00","239.00","15","","BATTELLE","ENGINEER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435034","","","IND","","NORVELL","CLAY","","MR","","414 LEE DR","","HOMER","AK","996037605","","","20101220","50.00","424.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435042","","","IND","","KLEIN","CHARLES A","","MR","","2 IVY WAY","","DAYTON","NJ","088101420","","","20101213","50.00","289.00","15","","EDISOIN TOWNSHIP BOARD OF ED.","TEACHER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","38435065","","","IND","","MILEY","JIM","","MR","","3674 WILCOX DR","","JACKSON","MS","392083831","","","20101231","21.00","209.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
