"HDR","FEC","6.4","Vocus PAC Management","8.00.2070.0048","FEC-508908","1",""
"F3XA","C00053553","National Rifle Association of America Political Victory Fund","","11250 Waples Mill Road","","Fairfax","VA","22030","12G","G2010","20101021","","20101001","20101013","X","Adkins","Mary Rose","","","","20101202","9066774.45","535975.05","9602749.50","2230023.57","7372725.93","0.00","255110.40","50179.26","483334.35","533513.61","0.00","0.00","533513.61","0.00","0.00","0.00","0.00","0.00","2461.44","0.00","0.00","0.00","535975.05","535975.05","0.00","0.00","5616.71","5616.71","0.00","41850.00","732934.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1449622.02","0.00","0.00","0.00","0.00","2230023.57","2230023.57","533513.61","0.00","533513.61","5616.71","0.00","5616.71","8398686.32","2010","6198433.89","14597120.21","7224394.28","7372725.93","430902.47","5744448.92","6175351.39","0.00","0.00","6175351.39","0.00","0.00","0.00","1265.85","1100.00","20716.65","0.00","0.00","0.00","6198433.89","6198433.89","0.00","0.00","130055.40","130055.40","0.00","904100.00","3993865.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2196373.58","0.00","0.00","0.00","0.00","7224394.28","7224394.28","6175351.39","0.00","6175351.39","130055.40","1265.85","128789.55"
"SA11ai","C00053553","37312121","","","IND","","MORINI","VICTOR","","MR","","9316 ADAMSVILLE RD","","HARTSTOWN","PA","161311810","","","20101004","20.00","234.00","15","","","RETIRED - TEACHER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312174","","","IND","","DOWNEY","THOMAS F","","MR","","3491 JO ANNE DR","","BATON ROUGE","LA","708144615","","","20101001","40.00","320.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312212","","","IND","","CRAMER","HAROLD J","","MR","","908 SNYDER HILL RD","","LITITZ","PA","175438936","","","20101001","20.00","230.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312244","","","IND","","PRUST","KENNETH E","","MR","","10381 FRANKLIN BLVD","","ELK GROVE","CA","957579701","","","20101006","20.00","240.00","15","","LOGEX","DRIVER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312255","","","IND","","GREENHOUSE","CHARLES","","","","PO BOX 64","","WHITE LAKE","NY","127860064","","","20101001","50.00","231.00","15","","ELDRED CONTRAL SCHOOL","IND ARTS INSTRUCTOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312280","","","IND","","KUHN","L","","","","4651 HICKORY TREE RD","","SAINT CLOUD","FL","347729003","","","20101013","20.00","241.00","15","","EMBARQ","SERVICE TECHNICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312288","","","IND","","ELLIS","DANNY E","","MR","","129 ELLIS DR","","SIGEL","PA","158602811","","","20101006","20.00","261.00","15","","MILLSTONE TOWNSHIP","LABORER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312297","","","IND","","HALL","ERNEST J","","MR","","715 WINDING RIDGE RD","","HILLSVILLE","VA","243433558","","","20101007","20.00","201.00","15","","","RETIRED - DAIRY FARMER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312331","","","IND","","ALLEN","RICHARD A","","MR","","PO BOX 8","","NORTH BRIDGTON","ME","040570008","","","20101004","20.00","233.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312349","","","IND","","GILBERT","RAGAN","","","","12651 NE 80TH AVE","","BRONSON","FL","326213138","","","20101001","21.00","232.00","15","","INFO TECH, INC.","CONSULTANT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312350","","","IND","","GILBERT","RAGAN","","","","12651 NE 80TH AVE","","BRONSON","FL","326213138","","","20101007","20.00","252.00","15","","INFO TECH, INC.","CONSULTANT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312365","","","IND","","DYE","KENT","","MR","","PO BOX 150369","","FORT WORTH","TX","761080369","","","20101012","100.00","250.00","15","","LOCKHEED MARTIN","INSTRUCTOR MECH","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312407","","","IND","","GOODLOE","JOHN R","","MR","III","4813 MUMS CT","","MOBILE","AL","366082411","","","20101008","100.00","600.00","15","","GENERAL RESOURCE CORP","TIMBER BROKER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312437","","","IND","","GENIER","PHILLIP L","","MR","","411 WESTAGE AT THE HBR","","ROCHESTER","NY","146171012","","","20101008","30.00","314.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312442","","","IND","","CUNDY","JOHN","","MR","","550 CLIFF ST","","LANDER","WY","825203236","","","20101008","50.00","300.00","15","","US POST OFFICE","CLERK","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312461","","","IND","","OLSON","BILL","","MR","","17638 LYONS ST NE","","FOREST LAKE","MN","550258854","","","20101004","40.00","201.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312470","","","IND","","SKISLOCK","FRANK S","","MR","","309 N LELAND AVE","","WEST COVINA","CA","917901930","","","20101004","20.00","203.00","15","","HL MOE CO INC","PLUMBER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312520","","","IND","","JOHNSON","RICHARD P","","MR","","PO BOX 127","","LAGUNA BEACH","CA","926520127","","","20101004","20.00","231.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312678","","","IND","","HESS","FREDERICK W","","","","PO BOX 384","","SOUTHPORT","ME","045760384","","","20101006","30.00","282.00","15","","LEXINGTON GARDENS","OWNER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312696","","","IND","","ROYNON","BRENT","","MR","","701 CANTERBURY DR","","FINDLAY","OH","458406805","","","20101012","20.00","292.00","15","","REPCO","SALES","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312705","","","IND","","WATROUS","PETER S","","MR","","1015 JOHNSON RD","","HALLSTEAD","PA","188229489","","","20101008","100.00","282.00","15","","","RETIRED - CLINICAL PSYCHOLOGIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312716","","","IND","","MCDONALD","GORDON A","","MR","","2029 23RD ST","","WYANDOTTE","MI","481923839","","","20101004","100.00","300.00","15","","CHRYSLER CORP","RETIRED - ELECTRICIAN","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312818","","","IND","","CARPENTER","CHARLES R","R","MR","","PO BOX 14533","","ALBUQUERQUE","NM","871914533","","","20101012","200.00","1875.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312868","","","IND","","PORTICE","MALCOLM O","","MR","","350 E JUDDVILLE RD","","OWOSSO","MI","488679468","","","20101005","50.00","243.00","15","","GENERAL MOTORS","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312885","","","IND","","WILLIAMS","WALT","","MR","","304 E DETROIT AVE","","PONCA CITY","OK","746012713","","","20101007","20.00","214.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312888","","","IND","","FOSTER","ROBERT S","","MR","","805 SHELTON RD","","ENVILLE","TN","383322090","","","20101001","100.00","285.00","15","","HERCULES OFFSHORE INT","OFFSHORE VESSEL CAPT","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312904","","","IND","","BROWN","GORDON","","MR","","PO BOX 31","","BARRINGTON","NH","038250031","","","20101007","20.00","210.00","15","","SELF EMPLOYED","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312915","","","IND","","LEONARD","DONALD L","","MR","","2929 KRISTEN DR W","","INDIANAPOLIS","IN","462183260","","","20101004","30.00","368.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312917","","","IND","","WINKLER","NORBERT W","","MR","","860 E STATE ST","","TRAVERSE CITY","MI","496862714","","","20101004","30.00","291.00","15","","TRAVERSE SAW SERVICE","MERCHANT-OWNER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312967","","","IND","","HENKE","RONALD J","","MR","","PO BOX 83","","MARCUS","IA","510350083","","","20101012","25.00","274.00","15","","WESTERN CHEWKEE MUTUAL INS.","INSURANCE ADJUSTER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37312993","","","IND","","CLIFTON","KENNETH R","","MR","","1750 CHAPMAN CT","","ALEDO","TX","760083807","","","20101004","30.00","240.00","15","","LOCKHEED MARTIN","QUALITY CONTROL ANALYST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313030","","","IND","","COMISKEY","RALPH E","","MR","","4929 GARDEN TRL","","COLORADO SPRINGS","CO","809184017","","","20101004","50.00","322.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313051","","","IND","","WALRATH","BURTON","","MR","","6572 CHESTER PARK DR","","JACKSONVILLE","FL","322221429","","","20101013","150.00","250.00","15","","USPA & IRA, INC.","SALES","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313055","","","IND","","SHULAR","KENNETH L","","MR","","6960 DOVEFIELD LN","","MEMPHIS","TN","381353015","","","20101004","20.00","287.00","15","","AT&T","PROJECT MANAGER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313096","","","IND","","DRUMM","ARNOLD E","","MR","","244 OLEMA RD","","FAIRFAX","CA","949301420","","","20101004","100.00","254.00","15","","","RETIRED - MERCHANT MARINER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313101","","","IND","","GNADT","FREDRIC C","","MR","","4150 CRESTFIELD AVE","","HOLIDAY","FL","346911601","","","20101004","20.00","267.00","15","","PASCO COUNTY SHERIFFS OFFICE","CORRECTIONS OFFICER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313125","","","IND","","JASPER","MIKE","","MR","","4947 BROWNTOWN RD","","SAWYER","MI","491259218","","","20101001","100.00","300.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313126","","","IND","","HAUBRICK","HERBERT J","","MR","","110 GEHRKE RD","","PORT ANGELES","WA","983628445","","","20101004","20.00","225.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313145","","","IND","","LOWTHER","KENNETH E","","MR","","765 BOWMAN LN","","MOORESTOWN","NJ","080571851","","","20101007","100.00","252.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313188","","","IND","","MARGASON","JAMES","","MR","","520 NE 319TH AVE","","WASHOUGAL","WA","986718434","","","20101004","100.00","215.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313204","","","IND","","ENGLISH","DONALD","","MR","","PO BOX 2159","","PAGOSA SPRINGS","CO","811472159","","","20101013","25.00","368.00","15","","SELF EMPLOYED","RANCHER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313206","","","IND","","CAFFEY","DALTON","","MR","","1990 COUNTY RD E","","FRIONA","TX","790357102","","","20101012","100.00","350.00","15","","EL PASO IND SCHOOL DIST","RETIRED - SCHOOL ADMINISTRATOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313235","","","IND","","CROOKS","LOUIS","","MR","","4225 S LINDEN DR","","SPRINGFIELD","MO","658046691","","","20101004","50.00","250.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313237","","","IND","","BERKOWITZ","DIANE L","","MS","","4240 SW PEAK DR","","POLO","MO","646718737","","","20101006","20.00","223.00","15","","CERNER CORP.","MEDICAL TECHNOLOGIST","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313263","","","IND","","TORCHIA","JOHN","","MR","","PO BOX 718","","WHATELY","MA","010930718","","","20101004","50.00","215.00","15","","SELF EMPLOYED","ORAL & MAZILLOFACIAL SURGEON","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313278","","","IND","","DENNY","KEVIN","","MR","","PO BOX 1236","","WINDOW ROCK","AZ","865151236","","","20101007","25.00","260.00","15","","CALIFORNIA SUPERMARKETS","MEAT MANAGER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313282","","","IND","","WINTER","DAVID","","MR","","705 E COOVER ST","","MECHANICSBURG","PA","170553414","","","20101007","60.00","409.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313293","","","IND","","MEALHOUSE","GREG","","MR","","13663 MANNING TRL N","","STILLWATER","MN","550828425","","","20101007","39.00","224.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313315","","","IND","","COX","MARVIN E","","MR","","6961 MOUNTAIN RD","","CEDAR BLUFF","VA","246098762","","","20101005","40.00","266.00","15","","","DISABLED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313334","","","IND","","ROSSANO","GERARD N","N","MR","","798 COUNTY ROAD 350","","HOLLYWOOD","AL","357526731","","","20101004","60.00","532.00","15","","NONE","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313341","","","IND","","WELCH","T T","","","","2317 BEEBE RD","","WILSON","NY","141729648","","","20101012","20.00","244.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313357","","","IND","","NUNES","JOE S","","MR","","PO BOX 677","","WILTON","CA","956930677","","","20101006","200.00","275.00","15","","","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313403","","","IND","","FLETCHER","CHARLES W","W","MR","","1231 WOODLAND DR","","NEW JOHNSONVILLE","TN","371349791","","","20101001","20.00","260.00","15","","TENN VALLEY AUTHORITY","ASST UNIT OPERATOR","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313429","","","IND","","CUNNINGHAM","LEROY","","MR","","9836 E MELTON RD","","MANTECA","CA","953379187","","","20101012","60.00","234.00","15","","","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313434","","","IND","","KOHLER","JAMES R","","MR","","215 E HOGAN DR","","COPPERAS COVE","TX","765221845","","","20101004","30.00","274.00","15","","BELL COUNTY SHERIFF'S OFFICE","CORRECTION OFFICER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313493","","","IND","","CHISHOLM","COLIN M","","MR","","306 ANDOVER RD","","BILLERICA","MA","018211405","","","20101006","20.00","300.00","15","","CATALANO BROS","TRUCK DRIVER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313504","","","IND","","GREEN","ROGER W","W","MR","","442 WABASHA AVE APT B108","","SAINT CHARLES","MN","559721075","","","20101012","25.00","225.00","15","","UNEMPLOYED","","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313520","","","IND","","JOHNSON","GARY L","","MR","","101 W MARIPOSA DR","","REDLANDS","CA","923737231","","","20101001","25.00","225.00","15","","NONE","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313529","","","IND","","LOPER","ED F","","MR","","PO BOX 119","","BUCODA","WA","985300119","","","20101004","30.00","207.00","15","","RETIRED","RETIRED","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313533","","","IND","","DE FREMERY","PHILLIP","","MR","","24 HADLEY VILLAGE RD","","SOUTH HADLEY","MA","010752169","","","20101001","21.00","202.00","15","","MOUNT HOLYOKE COLLEGE","GUITAR TEACHER","","","","","","","","","","","","","","","","","","","",""
"SA11ai","C00053553","37313550","","","IND","","BREWSTER","DANIEL M","","MR","","306 NE 2ND ST APT 6","","GRANGEVILLE","ID","835301811","","","20101005","60.00","331.00","15","","","","","","","","","","","","","","","","","","","","","","",""
