"SB29","C00053553","39409512","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","33.90","0.00","Independent Expenditure - E-Mail Ads","011","","","","Bembry","Leonard","","FL Rep.","","H","FL","10","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409513","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","43.42","0.00","Independent Expenditure - E-Mail Ads","011","","","","Boyd","Debra","","FL Rep.","","H","FL","11","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409558","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","34.14","0.00","Independent Expenditure - E-Mail Ads","011","","","","Perry","Keith","","","","H","FL","22","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409698","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","32.04","0.00","Independent Expenditure - E-Mail Ads","011","","","","Baxley","Dennis","","","","H","FL","24","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409699","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","41.49","0.00","Independent Expenditure - E-Mail Ads","011","","","","Metz","Larry","","","","H","FL","25","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409700","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","28.42","0.00","Independent Expenditure - E-Mail Ads","011","","","","Dorworth","Chris","","FL Rep.","","H","FL","34","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409701","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","20.49","0.00","Independent Expenditure - E-Mail Ads","011","","","","Cannon","R. Dean","","","","H","FL","35","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409702","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","23.35","0.00","Independent Expenditure - E-Mail Ads","011","","","","Eisnaugle","Eric","","","","H","FL","40","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409703","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","33.68","0.00","Independent Expenditure - E-Mail Ads","011","","","","Precourt","Stephen","","FL Rep.","","H","FL","41","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409704","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","35.25","0.00","Independent Expenditure - E-Mail Ads","011","","","","Schenck","Robert","","FL Rep.","III","H","FL","44","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409705","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","22.71","0.00","Independent Expenditure - E-Mail Ads","011","","","","Grant","James","","","","H","FL","47","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409706","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","20.95","0.00","Independent Expenditure - E-Mail Ads","011","","","","Nehr","Peter","","FL Rep.","","H","FL","48","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409707","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","24.51","0.00","Independent Expenditure - E-Mail Ads","011","","","","Ahern","Larry","","","","H","FL","51","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409708","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","15.64","0.00","Independent Expenditure - E-Mail Ads","011","","","","Brandes","Jeff","","","","H","FL","52","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409709","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","24.80","0.00","Independent Expenditure - E-Mail Ads","011","","","","Burgin","Rachel","","","","H","FL","56","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409710","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","18.74","0.00","Independent Expenditure - E-Mail Ads","011","","","","Young","Dana","","","","H","FL","57","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409711","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","42.25","0.00","Independent Expenditure - E-Mail Ads","011","","","","Weatherford","Will","","","","H","FL","61","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409712","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","25.98","0.00","Independent Expenditure - E-Mail Ads","011","","","","Stargel","Kelli","","","","H","FL","64","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409713","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","20.49","0.00","Independent Expenditure - E-Mail Ads","011","","","","Pilon","Ray","","","","H","FL","69","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409714","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","23.58","0.00","Independent Expenditure - E-Mail Ads","011","","","","Holder","Doug","","","","H","FL","70","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409716","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","32.04","0.00","Independent Expenditure - E-Mail Ads","011","","","","Roberson","Kenneth","","","","H","FL","71","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409717","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","20.72","0.00","Independent Expenditure - E-Mail Ads","011","","","","Caldwell","Matt","","","","H","FL","73","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409718","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","35.12","0.00","Independent Expenditure - E-Mail Ads","011","","","","Horner","Mike","","","","H","FL","79","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409719","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","29.64","0.00","Independent Expenditure - E-Mail Ads","011","","","","Harrell","Gayle","","FL Rep.","","H","FL","81","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409720","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","7.12","0.00","Independent Expenditure - E-Mail Ads","011","","","","Barreiro","Gustavo","A.","","","H","FL","07","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409721","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","6.42","0.00","Independent Expenditure - E-Mail Ads","011","","","","Fresen","Erik","","","","H","FL","11","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409722","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","11.20","0.00","Independent Expenditure - E-Mail Ads","011","","","","Nunez","Jeanette","","","","H","FL","12","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409723","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","4.03","0.00","Independent Expenditure - E-Mail Ads","011","","","","Lopez-Cantera","Carlos","","","","H","FL","13","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409724","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","8.52","0.00","Independent Expenditure - E-Mail Ads","011","","","","Diaz","Jose","Felix","","","H","FL","15","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409725","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","21.65","0.00","Independent Expenditure - E-Mail Ads","011","","","","Saunders","Ron","","FL Rep.","","H","FL","20","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39409726","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","470.56","0.00","Independent Expenditure - E-Mail Ads","011","","","","Segal","Bill","","","","","","","","","","","","","","Independent Expenditure - E-Mail Ads",""
"SB29","C00053553","39410070","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","126.16","0.00","Independent Expenditure - Postage","011","","","","Barreiro","Gustavo","A.","","","H","FL","07","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410071","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","157.56","0.00","Independent Expenditure - Postage","011","","","","Fresen","Erik","","","","H","FL","11","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410072","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","189.00","0.00","Independent Expenditure - Postage","011","","","","Nunez","Jeanette","","","","H","FL","12","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410073","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","131.47","0.00","Independent Expenditure - Postage","011","","","","Lopez-Cantera","Carlos","","","","H","FL","13","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410074","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","232.16","0.00","Independent Expenditure - Postage","011","","","","Diaz","Jose","Felix","","","H","FL","15","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410075","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","269.09","0.00","Independent Expenditure - Postage","011","","","","Saunders","Ron","","FL Rep.","","H","FL","20","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410076","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","219.74","0.00","Independent Expenditure - Postage","011","","","","Ford","Clay","","FL Rep.","","H","FL","03","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410077","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","513.42","0.00","Independent Expenditure - Postage","011","","","","Patronis","Jimmy","","","","H","FL","06","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410080","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","836.25","0.00","Independent Expenditure - Postage","011","","","","Coley","Marti","","","","H","FL","07","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410081","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","812.62","0.00","Independent Expenditure - Postage","011","","","","Bembry","Leonard","","FL Rep.","","H","FL","10","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410082","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","722.36","0.00","Independent Expenditure - Postage","011","","","","Boyd","Debra","","FL Rep.","","H","FL","11","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410083","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","385.94","0.00","Independent Expenditure - Postage","011","","","","Perry","Keith","","","","H","FL","22","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410084","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","433.80","0.00","Independent Expenditure - Postage","011","","","","Baxley","Dennis","","","","H","FL","24","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410085","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","447.10","0.00","Independent Expenditure - Postage","011","","","","Metz","Larry","","","","H","FL","25","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410086","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","214.17","0.00","Independent Expenditure - Postage","011","","","","Dorworth","Chris","","FL Rep.","","H","FL","34","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410087","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","189.92","0.00","Independent Expenditure - Postage","011","","","","Cannon","R. Dean","","","","H","FL","35","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410088","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","213.65","0.00","Independent Expenditure - Postage","011","","","","Eisnaugle","Eric","","","","H","FL","40","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410089","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","320.26","0.00","Independent Expenditure - Postage","011","","","","Precourt","Stephen","","FL Rep.","","H","FL","41","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410091","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","470.57","0.00","Independent Expenditure - Postage","011","","","","Schenck","Robert","","FL Rep.","III","H","FL","44","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410092","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","281.72","0.00","Independent Expenditure - Postage","011","","","","Grant","James","","","","H","FL","47","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410094","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","246.98","0.00","Independent Expenditure - Postage","011","","","","Nehr","Peter","","FL Rep.","","H","FL","48","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410096","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","277.48","0.00","Independent Expenditure - Postage","011","","","","Ahern","Larry","","","","H","FL","51","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410098","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","225.50","0.00","Independent Expenditure - Postage","011","","","","Brandes","Jeff","","","","H","FL","52","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410111","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","316.49","0.00","Independent Expenditure - Postage","011","","","","Burgin","Rachel","","","","H","FL","56","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410112","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","274.99","0.00","Independent Expenditure - Postage","011","","","","Young","Dana","","","","H","FL","57","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410113","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","513.51","0.00","Independent Expenditure - Postage","011","","","","Weatherford","Will","","","","H","FL","61","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410114","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","338.70","0.00","Independent Expenditure - Postage","011","","","","Stargel","Kelli","","","","H","FL","64","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410115","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","232.39","0.00","Independent Expenditure - Postage","011","","","","Pilon","Ray","","","","H","FL","69","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410116","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","284.46","0.00","Independent Expenditure - Postage","011","","","","Holder","Doug","","","","H","FL","70","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410117","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","362.77","0.00","Independent Expenditure - Postage","011","","","","Roberson","Kenneth","","","","H","FL","71","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410118","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","262.09","0.00","Independent Expenditure - Postage","011","","","","Caldwell","Matt","","","","H","FL","73","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410119","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","390.42","0.00","Independent Expenditure - Postage","011","","","","Horner","Mike","","","","H","FL","79","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410120","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","356.60","0.00","Independent Expenditure - Postage","011","","","","Harrell","Gayle","","FL Rep.","","H","FL","81","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410121","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","1681.58","0.00","Independent Expenditure - Postage","011","","","","Evers","Greg","","","","S","FL","","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410122","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","1052.42","0.00","Independent Expenditure - Postage","011","","","","Thrasher","John","","","","S","FL","","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410123","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","746.74","0.00","Independent Expenditure - Postage","011","","","","Latvala","Jack","","","","S","FL","","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410124","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","1350.90","0.00","Independent Expenditure - Postage","011","","","","Hays","D. Alan","","","","S","FL","","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410125","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","793.61","0.00","Independent Expenditure - Postage","011","","","","Bogdanoff","Ellyn","","FL Sen.","","S","FL","","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410126","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","773.76","0.00","Independent Expenditure - Postage","011","","","","Benacquisto","Lizabeth","","","","S","FL","","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410127","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","592.29","0.00","Independent Expenditure - Postage","011","","","","Flores","Anitere","","","","S","FL","","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410128","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","4560.16","0.00","Independent Expenditure - Postage","011","","","","Scott","Rick","","","","","","","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39410787","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","4560.16","0.00","Independent Expenditure - Postage","011","","","","Bondi","Pam","","","","","","","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39411793","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","4560.16","0.00","Independent Expenditure - Postage","011","","","","Atwater","Jeff","","","","","","","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39411901","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","4560.16","0.00","Independent Expenditure - Postage","011","","","","Putnam","Adam","","","","","","","","","","","","","","Independent Expenditure - Postage",""
"SB29","C00053553","39418264","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","96.06","0.00","Independent Expenditure - Postcards","011","","","","Barreiro","Gustavo","A.","","","H","FL","07","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418265","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","125.97","0.00","Independent Expenditure - Postcards","011","","","","Fresen","Erik","","","","H","FL","11","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418266","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","148.87","0.00","Independent Expenditure - Postcards","011","","","","Nunez","Jeanette","","","","H","FL","12","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418267","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","106.16","0.00","Independent Expenditure - Postcards","011","","","","Lopez-Cantera","Carlos","","","","H","FL","13","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418268","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","182.51","0.00","Independent Expenditure - Postcards","011","","","","Diaz","Jose","Felix","","","H","FL","15","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418269","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","217.99","0.00","Independent Expenditure - Postcards","011","","","","Saunders","Ron","","FL Rep.","","H","FL","20","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418270","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","187.03","0.00","Independent Expenditure - Postcards","011","","","","Ford","Clay","","FL Rep.","","H","FL","03","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418271","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","436.59","0.00","Independent Expenditure - Postcards","011","","","","Patronis","Jimmy","","","","H","FL","06","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418272","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","698.06","0.00","Independent Expenditure - Postcards","011","","","","Coley","Marti","","","","H","FL","07","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418273","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","674.56","0.00","Independent Expenditure - Postcards","011","","","","Bembry","Leonard","","FL Rep.","","H","FL","10","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418274","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","615.62","0.00","Independent Expenditure - Postcards","011","","","","Boyd","Debra","","FL Rep.","","H","FL","11","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418275","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","327.99","0.00","Independent Expenditure - Postcards","011","","","","Perry","Keith","","","","H","FL","22","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418276","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","368.27","0.00","Independent Expenditure - Postcards","011","","","","Baxley","Dennis","","","","H","FL","24","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418277","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","376.60","0.00","Independent Expenditure - Postcards","011","","","","Metz","Larry","","","","H","FL","25","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418278","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","173.67","0.00","Independent Expenditure - Postcards","011","","","","Dorworth","Chris","","FL Rep.","","H","FL","34","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418279","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","152.29","0.00","Independent Expenditure - Postcards","011","","","","Cannon","R. Dean","","","","H","FL","35","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418280","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","172.79","0.00","Independent Expenditure - Postcards","011","","","","Eisnaugle","Eric","","","","H","FL","40","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418281","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","272.60","0.00","Independent Expenditure - Postcards","011","","","","Precourt","Stephen","","FL Rep.","","H","FL","41","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418282","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","401.84","0.00","Independent Expenditure - Postcards","011","","","","Schenck","Robert","","FL Rep.","III","H","FL","44","","","","","","","","Independent Expenditure - Postcards",""
"SB29","C00053553","39418283","","","ORG","Prolist Inc.","","","","","","8341 Beechcraft Avenue","","Gaithersburg","MD","208791509","G2010","","20110322","226.37","0.00","Independent Expenditure - Postcards","011","","","","Grant","James","","","","H","FL","47","","","","","","","","Independent Expenditure - Postcards",""
