"SB29","C00053553","77150021","","","COM","Four Price for State Representative","","","","","","P.O. Box 1749","","Amarillo","TX","791051749","","","20180130","500.00","0.00","Four Price, STATE HOUSE 87th TX","011","","","","Price","Four","","","","","","","","","","","","","","Four Price, STATE HOUSE 87th TX",""
"SB29","C00053553","77150022","","","COM","Ron Simmons Campaign","","","","","","P.O. Box 117567","","Carrollton","TX","75011","","","20180130","500.00","0.00","Ron Simmons, STATE HOUSE 65th TX","011","","","","Simmons","Ron","","","","","","","","","","","","","","Ron Simmons, STATE HOUSE 65th TX",""
"SB29","C00053553","77150023","","","COM","Lynn Stucky Campaign","","","","","","5885 Canyon Road","","Sanger","TX","76266","","","20180130","500.00","0.00","Lynn Stucky, STATE HOUSE 64th TX","011","","","","Stucky","Lynn","","TX Rep.","","","","","","","","","","","","Lynn Stucky, STATE HOUSE 64th TX",""
"SB29","C00053553","77150024","","","COM","Mike Lang Campaign","","","","","","P.O. Box 127","","Granbury","TX","76048","","","20180130","500.00","0.00","Mike Lang, STATE HOUSE 60th TX","011","","","","Lang","Mike","","TX Rep.","","","","","","","","","","","","Mike Lang, STATE HOUSE 60th TX",""
"SB29","C00053553","77150025","","","COM","Hugh Shine for State Representative","","","","","","P.O. Box 793","","Temple","TX","76503","","","20180130","500.00","0.00","Hugh Shine, STATE HOUSE 55th TX","011","","","","Shine","Hugh","","TX Rep.","","","","","","","","","","","","Hugh Shine, STATE HOUSE 55th TX",""
"SB29","C00053553","77150026","","","COM","Scott Cosper Campaign","","","","","","2110 Southport Drive","","Killeen","TX","76542","","","20180130","500.00","0.00","Scott Cosper, STATE HOUSE 54th TX","011","","","","Cosper","Scott","","TX Rep.","","","","","","","","","","","","Scott Cosper, STATE HOUSE 54th TX",""
"SB29","C00053553","77150027","","","COM","Vote Faircloth Campaign","","","","","","P.O. Box 8300","","Galveston","TX","77539","","","20180130","500.00","0.00","Wayne Faircloth, STATE HOUSE 23rd TX","011","","","","Faircloth","Wayne","","","","","","","","","","","","","","Wayne Faircloth, STATE HOUSE 23rd TX",""
"SB29","C00053553","77150029","","","COM","Travis Clardy for State Representative","","","","","","209 E. Main Street","","Nacogdoches","TX","75961","","","20180130","500.00","0.00","Travis Clardy, STATE HOUSE 11th TX","011","","","","Clardy","Travis","","","","","","","","","","","","","","Travis Clardy, STATE HOUSE 11th TX",""
"SB29","C00053553","77150030","","","COM","Dennis Bonnen Campaign","","","","","","122 E. Myrtle Street","","Angelton","TX","77515","","","20180130","500.00","0.00","Dennis Bonnen, STATE HOUSE 25th TX","011","","","","Bonnen","Dennis","","Representa","","","","","","","","","","","","Dennis Bonnen, STATE HOUSE 25th TX",""
"SB29","C00053553","77150031","","","COM","Bailes for Texas","","","","","","1000 Bailes Dairy Road","","Shepherd","TX","77371","","","20180130","500.00","0.00","Ernest Bailes, STATE HOUSE 18th TX","011","","","","Bailes","Ernest","","","","","","","","","","","","","","Ernest Bailes, STATE HOUSE 18th TX",""
"SB29","C00053553","77150032","","","COM","John Raney Campaign","","","","","","P.O. Box 11461","","College Station","TX","77842","","","20180130","500.00","0.00","John Raney, STATE HOUSE 14th TX","011","","","","Raney","John","","TX Rep.","","","","","","","","","","","","John Raney, STATE HOUSE 14th TX",""
